"","edgeuid","total_hikers"
"72923",153889578,1575
"72924",153889583,1580
"72925",153889584,1590
"72926",153889585,1610
"72927",153889587,35
"72928",153889589,30
"72929",153889590,40
"72930",153889591,35
"72931",153889596,5
"72932",153889598,1610
"72933",153889599,40
"72934",153889608,115
"72935",153889609,120
"72936",153889611,115
"72937",153889612,45
"72938",153889613,45
"72939",153889614,45
"72940",153889615,40
"72941",153889616,45
"72942",153889618,45
"72943",153889621,10
"72944",153889624,15
"72945",153889627,20
"72946",153889628,15
"72947",153889629,5
"72948",153889633,40
"72949",153889636,15
"72950",153889637,30
"72951",153889641,25
"72952",153889642,15
"72953",153889643,15
"72954",153889650,5
"72955",153889659,5
"72956",153889661,5
"72957",153889662,80
"72958",153889663,50
"72959",153889664,110
"72960",153889665,110
"72961",153889666,115
"72962",153889667,105
"72963",153889671,15
"72964",153889673,5
"72965",153889674,5
"72966",153889675,45
"72967",153889677,70
"72968",153889678,45
"72969",153889679,20
"72970",153889680,70
"72971",153889681,185
"72972",153889684,15
"72973",153889685,5
"72974",153889686,20
"72975",153889687,125
"72976",153889688,65
"72977",153889689,45
"72978",153889690,185
"72979",153889691,215
"72980",153889693,195
"72981",153889695,180
"72982",153889697,1600
"72983",153889702,1655
"72984",153889709,1675
"72985",153889712,1545
"72986",153889715,1690
"72987",153889716,1555
"72988",153889717,15
"72989",153889718,45
"72990",153889719,180
"72991",153889720,1555
"72992",153889721,1585
"72993",153889722,1580
"72994",153889726,15
"72995",153889727,15
"72996",153889728,10
"72997",153889729,60
"72998",153889730,30
"72999",153889731,10
"73000",153889734,10
"73001",153889735,10
"73002",153889736,45
"73003",153889741,40
"73004",153889742,10
"73005",153889743,20
"73006",153889745,5
"73007",153889748,30
"73008",153889749,30
"73009",153889753,10
"73010",153889754,10
"73011",153889755,30
"73012",153889756,30
"73013",153889759,10
"73014",153889760,5
"73015",153889761,10
"73016",153889764,20
"73017",153889765,20
"73018",153889766,10
"73019",153889767,10
"73020",153889768,10
"73021",153889769,10
"73022",153889770,10
"73023",153889771,5
"73024",153889772,5
"73025",153889773,15
"73026",153889778,10
"73027",153889779,15
"73028",153889780,15
"73029",153889781,185
"73030",153889782,165
"73031",153889783,185
"73032",153889784,180
"73033",153889785,5
"73034",153889786,5
"73035",153889787,20
"73036",153889788,160
"73037",153889789,15
"73038",153889790,150
"73039",153889791,160
"73040",153889792,155
"73041",153889793,15
"73042",153889795,15
"73043",153889796,15
"73044",153889797,15
"73045",153889800,1610
"73046",153889803,175
"73047",153889804,175
"73048",153889806,175
"73049",153889807,175
"73050",153889808,30
"73051",153889809,50
"73052",153889810,235
"73053",153889811,60
"73054",153889812,45
"73055",153889813,25
"73056",153889814,45
"73057",153889815,30
"73058",153889816,35
"73059",153889817,25
"73060",153889818,20
"73061",153889819,35
"73062",153889820,20
"73063",153889822,25
"73064",153889825,5
"73065",153889827,10
"73066",153889828,35
"73067",153889830,30
"73068",153889832,225
"73069",153889833,190
"73070",153889837,35
"73071",153889839,210
"73072",153889840,225
"73073",153889842,5
"73074",153889843,210
"73075",153889844,240
"73076",153889846,25
"73077",153889848,450
"73078",153889849,420
"73079",153889850,515
"73080",153889851,445
"73081",153889852,80
"73082",153889853,75
"73083",153889854,35
"73084",153889858,250
"73085",153889859,250
"73086",153889860,40
"73087",153889861,280
"73088",153889863,550
"73089",153889865,655
"73090",153889866,325
"73091",153889867,680
"73092",153889870,710
"73093",153889872,285
"73094",153889873,285
"73095",153889874,285
"73096",153889876,300
"73097",153889880,15
"73098",153889881,5
"73099",153889883,5
"73100",153889884,1095
"73101",153889886,15
"73102",153889887,15
"73103",153889888,15
"73104",153889890,15
"73105",153889892,10
"73106",153889899,25
"73107",153889901,40
"73108",153889902,15
"73109",153889903,15
"73110",153889904,5
"73111",153889905,185
"73112",153889906,15
"73113",153889907,15
"73114",153889915,1145
"73115",153889918,1230
"73116",153889921,30
"73117",153889922,55
"73118",153889923,30
"73119",153889925,30
"73120",153889927,30
"73121",153889929,25
"73122",153889931,25
"73123",153889932,30
"73124",153889934,20
"73125",153889935,25
"73126",153889936,25
"73127",153889937,30
"73128",153889938,30
"73129",153889943,20
"73130",153889944,20
"73131",153889948,5
"73132",153889949,25
"73133",153889950,1285
"73134",153889951,25
"73135",153889953,1400
"73136",153889954,25
"73137",153889955,5
"73138",153889956,20
"73139",153889957,20
"73140",153889959,5
"73141",153889960,5
"73142",153889966,20
"73143",153889969,5
"73144",153889972,1415
"73145",153889973,5
"73146",153889974,10
"73147",153889975,20
"73148",153889978,1515
"73149",153889979,1420
"73150",153889981,5
"73151",153889982,5
"73152",153889983,20
"73153",153889984,5
"73154",153889985,15
"73155",153889990,15
"73156",153889991,15
"73157",153889992,15
"73158",153889994,15
"73159",153889995,15
"73160",153889996,10
"73161",153889998,10
"73162",153889999,5
"73163",153890000,35
"73164",153890001,30
"73165",153890002,25
"73166",153890004,30
"73167",153890005,5
"73168",153890006,5
"73169",153890014,5
"73170",153890015,1580
"73171",153890016,1575
"73172",153890022,10
"73173",153890024,10
"73174",153890025,5
"73175",153890027,385
"73176",153890028,775
"73177",153890029,1560
"73178",153890032,5
"73179",153890035,5
"73180",153890036,5
"73181",153890037,15
"73182",153890040,10
"73183",153890041,10
"73184",153890042,25
"73185",153890048,30
"73186",153890049,5
"73187",153890051,10
"73188",153890052,15
"73189",153890054,15
"73190",153890057,20
"73191",153890059,15
"73192",153890060,20
"73193",153890063,30
"73194",153890070,30
"73195",153890071,30
"73196",153890074,25
"73197",153890075,20
"73198",153890078,25
"73199",153890083,25
"73200",153890084,25
"73201",153890085,10
"73202",153890092,10
"73203",153890093,10
"73204",153890100,25
"73205",153890107,25
"73206",153890109,10
"73207",153890110,5
"73208",153890111,15
"73209",153890112,10
"73210",153890116,15
"73211",153890117,5
"73212",153890119,5
"73213",153890123,5
"73214",153890124,5
"73215",153890125,5
"73216",153890126,5
"73217",153890128,10
"73218",153890129,5
"73219",153890131,10
"73220",153890133,40
"73221",153890134,45
"73222",153890137,15
"73223",153890141,15
"73224",153890143,45
"73225",153890151,30
"73226",153890152,10
"73227",153890153,15
"73228",153890154,15
"73229",153890155,20
"73230",153890157,20
"73231",153890161,5
"73232",153890162,15
"73233",153890167,5
"73234",153890168,15
"73235",153890170,5
"73236",153890173,25
"73237",153890188,10
"73238",153890189,10
"73239",153890190,10
"73240",153890192,10
"73241",153890193,30
"73242",153890195,35
"73243",153890197,30
"73244",153890199,35
"73245",153890201,30
"73246",153890202,10
"73247",153890203,10
"73248",153890204,10
"73249",153890205,10
"73250",153890206,30
"73251",153890207,30
"73252",153890209,30
"73253",153890211,30
"73254",153890218,10
"73255",153890220,30
"73256",153890236,5
"73257",153890237,5
"73258",153890242,10
"73259",153890249,10
"73260",153890254,15
"73261",153890258,15
"73262",153890273,15
"73263",153890274,40
"73264",153890276,5
"73265",153890278,40
"73266",153890279,40
"73267",153890280,40
"73268",153890281,40
"73269",153890282,5
"73270",153890283,45
"73271",153890286,5
"73272",153890287,50
"73273",153890289,5
"73274",153890291,5
"73275",153890292,50
"73276",153890294,5
"73277",153890296,5
"73278",153890297,5
"73279",153890298,15
"73280",153890299,10
"73281",153890301,5
"73282",153890302,5
"73283",153890303,20
"73284",153890305,20
"73285",153890312,5
"73286",153890313,5
"73287",153890320,5
"73288",153890321,5
"73289",153890323,5
"73290",153890325,5
"73291",153890326,5
"73292",153890327,5
"73293",153890328,10
"73294",153890329,5
"73295",153890332,5
"73296",153890334,50
"73297",153890337,5
"73298",153890338,5
"73299",153890339,10
"73300",153890340,5
"73301",153890344,5
"73302",153890354,5
"73303",153890356,10
"73304",153890358,5
"73305",153890359,5
"73306",153890360,5
"73307",153890361,5
"73308",153890362,55
"73309",153890363,60
"73310",153890364,60
"73311",153890365,15
"73312",153890366,5
"73313",153890373,5
"73314",153890374,5
"73315",153890376,5
"73316",153890377,10
"73317",153890378,5
"73318",153890382,25
"73319",153890383,30
"73320",153890384,35
"73321",153890386,20
"73322",153890387,15
"73323",153890388,30
"73324",153890391,30
"73325",153890392,30
"73326",153890396,35
"73327",153890397,5
"73328",153890398,1575
"73329",153890399,1625
"73330",153890401,1650
"73331",153890402,1610
"73332",153890403,40
"73333",153890404,30
"73334",153890405,5
"73335",153890406,5
"73336",153890408,1575
"73337",153890409,1335
"73338",153890410,20
"73339",153890411,20
"73340",153890415,5
"73341",153890416,2090
"73342",153890417,480
"73343",153890418,1660
"73344",153890420,455
"73345",153890421,3075
"73346",153890422,3435
"73347",153890423,30
"73348",153890424,2885
"73349",153890425,3480
"73350",153890426,100
"73351",153890427,2955
"73352",153890428,15
"73353",153890429,3085
"73354",153890432,25
"73355",153890433,25
"73356",153890435,25
"73357",153890437,15
"73358",153890439,15
"73359",153890441,15
"73360",153890442,10
"73361",153890443,5
"73362",153890444,15
"73363",153890460,3385
"73364",153890462,180
"73365",153890465,275
"73366",153890467,85
"73367",153890468,590
"73368",153890469,2170
"73369",153890470,410
"73370",153890472,1300
"73371",153890473,440
"73372",153890474,5
"73373",153890475,400
"73374",153890476,5
"73375",153890477,1835
"73376",153890478,1780
"73377",153890479,280
"73378",153890480,315
"73379",153890482,320
"73380",153890483,1070
"73381",153890484,25
"73382",153890485,305
"73383",153890486,350
"73384",153890487,10
"73385",153890488,2170
"73386",153890489,175
"73387",153890490,1840
"73388",153890491,65
"73389",153890492,310
"73390",153890493,1355
"73391",153890494,1335
"73392",153890495,620
"73393",153890496,70
"73394",153890497,1430
"73395",153890498,60
"73396",153890499,210
"73397",153890500,120
"73398",153890501,440
"73399",153890502,40
"73400",153890503,455
"73401",153890504,875
"73402",153890505,185
"73403",153890506,150
"73404",153890507,295
"73405",153890508,165
"73406",153890509,35
"73407",153890510,5
"73408",153890511,1480
"73409",153890512,1615
"73410",153890514,55
"73411",153890515,100
"73412",153890516,105
"73413",153890517,75
"73414",153890518,20
"73415",153890519,140
"73416",153890520,95
"73417",153890521,35
"73418",153890522,425
"73419",153890523,260
"73420",153890524,295
"73421",153890525,315
"73422",153890528,400
"73423",153890529,385
"73424",153890530,380
"73425",153890534,130
"73426",153890547,575
"73427",153890548,20
"73428",153890550,20
"73429",153890551,15
"73430",153890552,5
"73431",153890553,30
"73432",153890554,5
"73433",153890555,35
"73434",153890556,20
"73435",153890558,40
"73436",153890559,30
"73437",153890561,5
"73438",153890562,5
"73439",153890563,5
"73440",153890565,140
"73441",153890566,135
"73442",153890569,50
"73443",153890570,105
"73444",153890571,70
"73445",153890574,30
"73446",153890577,35
"73447",153890578,15
"73448",153890579,20
"73449",153890580,10
"73450",153890582,10
"73451",153890583,20
"73452",153890586,35
"73453",153890587,20
"73454",153890588,10
"73455",153890589,25
"73456",153890590,5
"73457",153890594,65
"73458",153890598,45
"73459",153890599,70
"73460",153890600,70
"73461",153890603,15
"73462",153890604,75
"73463",153890605,70
"73464",153890607,90
"73465",153890610,90
"73466",153890611,95
"73467",153890651,35
"73468",153890653,35
"73469",153890654,35
"73470",153890661,35
"73471",153890663,25
"73472",153890673,35
"73473",153890678,10
"73474",153890679,35
"73475",153890681,240
"73476",153890682,235
"73477",153890684,230
"73478",153890685,15
"73479",153890686,235
"73480",153890687,30
"73481",153890688,190
"73482",153890689,160
"73483",153890690,260
"73484",153890691,265
"73485",153890693,115
"73486",153890694,30
"73487",153890695,45
"73488",153890696,75
"73489",153890697,15
"73490",153890698,35
"73491",153890699,10
"73492",153890700,10
"73493",153890701,20
"73494",153890702,20
"73495",153890703,20
"73496",153890704,50
"73497",153890705,55
"73498",153890706,10
"73499",153890707,15
"73500",153890708,95
"73501",153890709,95
"73502",153890710,80
"73503",153890713,10
"73504",153890715,10
"73505",153890717,95
"73506",153890718,250
"73507",153890719,260
"73508",153890721,10
"73509",153890723,10
"73510",153890724,10
"73511",153890726,10
"73512",153890728,65
"73513",153890731,35
"73514",153890732,50
"73515",153890733,35
"73516",153890734,95
"73517",153890735,270
"73518",153890736,35
"73519",153890737,35
"73520",153890738,190
"73521",153890739,235
"73522",153890740,200
"73523",153890741,265
"73524",153890742,275
"73525",153890743,260
"73526",153890746,120
"73527",153890747,130
"73528",153890748,125
"73529",153890749,110
"73530",153890755,245
"73531",153890759,60
"73532",153890760,50
"73533",153890762,5
"73534",153890763,10
"73535",153890764,5
"73536",153890765,65
"73537",153890766,5
"73538",153890767,65
"73539",153890769,70
"73540",153890771,70
"73541",153890774,5
"73542",153890776,5
"73543",153890785,5
"73544",153890787,5
"73545",153890788,5
"73546",153890791,5
"73547",153890793,5
"73548",153890798,60
"73549",153890806,60
"73550",153890807,60
"73551",153890809,60
"73552",153890812,60
"73553",153890813,60
"73554",153890833,60
"73555",153890834,60
"73556",153890836,60
"73557",153890839,50
"73558",153890859,55
"73559",153890860,60
"73560",153890861,30
"73561",153890862,5
"73562",153890865,70
"73563",153890866,75
"73564",153890868,30
"73565",153890870,5
"73566",153890872,35
"73567",153890874,5
"73568",153890875,5
"73569",153890877,5
"73570",153890878,15
"73571",153892069,5
"73572",153892070,500
"73573",153892072,360
"73574",153892073,355
"73575",153892074,375
"73576",153892075,15
"73577",153892076,25
"73578",153892077,505
"73579",153892079,380
"73580",153892080,55
"73581",153892081,395
"73582",153892082,10
"73583",153892083,70
"73584",153892084,65
"73585",153892085,45
"73586",153892086,325
"73587",153892087,45
"73588",153892088,85
"73589",153892089,35
"73590",153892091,5
"73591",153892092,5
"73592",153892098,120
"73593",153892099,45
"73594",153892100,60
"73595",153892102,40
"73596",153892103,135
"73597",153892104,120
"73598",153892111,75
"73599",153892113,5
"73600",153892114,80
"73601",153892115,40
"73602",153892116,5
"73603",153892118,40
"73604",153892122,5
"73605",153892126,5
"73606",153892127,5
"73607",153892128,5
"73608",153892129,120
"73609",153892131,100
"73610",153892139,140
"73611",153892140,135
"73612",153892141,140
"73613",153892142,25
"73614",153892143,15
"73615",153892145,80
"73616",153892146,15
"73617",153892147,50
"73618",153892148,135
"73619",153892149,135
"73620",153892150,95
"73621",153892151,95
"73622",153892152,150
"73623",153892155,5
"73624",153892156,5
"73625",153892157,30
"73626",153892158,265
"73627",153892159,235
"73628",153892160,10
"73629",153892161,10
"73630",153892163,45
"73631",153892164,415
"73632",153892170,70
"73633",153892171,5
"73634",153892179,5
"73635",153892183,5
"73636",153892185,20
"73637",153892186,20
"73638",153892188,20
"73639",153892192,25
"73640",153892193,20
"73641",153892194,10
"73642",153892195,10
"73643",153892197,10
"73644",153892201,10
"73645",153892202,15
"73646",153892203,5
"73647",153892204,20
"73648",153892205,15
"73649",153892208,15
"73650",153892209,20
"73651",153892210,5
"73652",153892211,15
"73653",153892212,5
"73654",153892226,30
"73655",153892228,30
"73656",153892229,45
"73657",153892299,70
"73658",153892300,70
"73659",153892301,70
"73660",153892311,10
"73661",153892312,5
"73662",153892316,20
"73663",153892317,20
"73664",153892322,15
"73665",153892323,70
