"","edgeuid","total_bikers"
"93729",157494000,185
"93730",157494001,5
"93731",157494004,180
"93732",157494005,15
"93733",157494006,35
"93734",157494007,5
"93735",157494010,80
"93736",157494011,80
"93737",157494016,85
"93738",157494024,85
"93739",157494025,85
"93740",157494027,60
"93741",157494028,35
"93742",157494031,30
"93743",157494032,50
"93744",157494033,30
"93745",157494035,170
"93746",157494036,25
"93747",157494037,100
"93748",157494039,30
"93749",157494041,35
"93750",157494043,100
"93751",157494045,5
"93752",157494051,160
"93753",157494052,425
"93754",157494053,5
"93755",157494055,5
"93756",157494056,5
"93757",157494062,160
"93758",157494063,5
"93759",157494064,465
"93760",157494073,30
"93761",157494076,20
"93762",157494080,10
"93763",157494081,10
"93764",157494083,10
"93765",157494085,10
"93766",157494086,15
"93767",157494102,15
"93768",157494107,10
"93769",157494109,10
"93770",157494110,10
"93771",157494125,10
"93772",157494126,10
"93773",157494134,15
"93774",157494135,15
"93775",157494136,5
"93776",157494137,25
"93777",157494139,20
"93778",157494142,85
"93779",157494143,80
"93780",157494145,20
"93781",157494146,20
"93782",157494148,90
"93783",157494149,90
"93784",157494150,25
"93785",157494152,20
"93786",157494153,90
"93787",157494165,20
"93788",157494166,20
"93789",157494168,145
"93790",157494169,145
"93791",157494170,1485
"93792",157494171,2300
"93793",157494172,5
"93794",157494174,2300
"93795",157494178,2315
"93796",157494184,145
"93797",157494185,1815
"93798",157494186,680
"93799",157494187,380
"93800",157494188,1020
"93801",157494190,1305
"93802",157494191,1310
"93803",157494192,245
"93804",157494193,875
"93805",157494195,150
"93806",157494198,160
"93807",157494200,160
"93808",157494206,150
"93809",157494232,1005
"93810",157494233,2030
"93811",157494234,6740
"93812",157494236,25
"93813",157494238,6095
"93814",157494240,3025
"93815",157494241,330
"93816",157494242,4975
"93817",157494243,265
"93818",157494245,25
"93819",157494246,490
"93820",157494247,15
"93821",157494248,15
"93822",157494249,145
"93823",157494250,185
"93824",157494251,6330
"93825",157494252,3035
"93826",157494253,5
"93827",157494254,4815
"93828",157494255,1725
"93829",157494256,810
"93830",157494257,30
"93831",157494258,1220
"93832",157494259,5
"93833",157494261,1410
"93834",157494263,1000
"93835",157494264,990
"93836",157494267,990
"93837",157494270,10
"93838",157494271,1710
"93839",157494273,240
"93840",157494274,2385
"93841",157494275,340
"93842",157494276,15
"93843",157494279,2380
"93844",157494284,2125
"93845",157494285,2105
"93846",157494286,5
"93847",157494287,10
"93848",157494288,10
"93849",157494289,10
"93850",157494290,10
"93851",157494292,20
"93852",157494293,10
"93853",157494294,20
"93854",157494295,25
"93855",157494296,10
"93856",157494297,5
"93857",157494298,20
"93858",157494300,10
"93859",157494307,10
"93860",157494308,35
"93861",157494309,470
"93862",157494314,100
"93863",157494315,1285
"93864",157494316,465
"93865",157494324,1815
"93866",157494325,985
"93867",157494326,20
"93868",157494327,1530
"93869",157494328,450
"93870",157494330,1530
"93871",157494331,275
"93872",157494332,935
"93873",157494335,30
"93874",157494336,15
"93875",157494337,1660
"93876",157494338,465
"93877",157494343,1065
"93878",157494344,35
"93879",157494346,1140
"93880",157494347,10
"93881",157494349,35
"93882",157494351,35
"93883",157494353,460
"93884",157494359,1320
"93885",157494360,470
"93886",157494373,250
"93887",157494378,25
"93888",157494386,25
"93889",157494388,5
"93890",157494390,25
"93891",157494391,190
"93892",157494392,175
"93893",157494393,15
"93894",157494394,25
"93895",157494395,195
"93896",157494397,10
"93897",157494398,40
"93898",157494399,25
"93899",157494403,190
"93900",157494404,190
"93901",157494408,8135
"93902",157494409,2355
"93903",157494411,8220
"93904",157494416,8285
"93905",157494417,8270
"93906",157494420,8325
"93907",157494421,8145
"93908",157494422,2345
"93909",157494423,1550
"93910",157494424,2515
"93911",157494425,2055
"93912",157494426,2385
"93913",157494427,5
"93914",157494429,5
"93915",157494431,2380
"93916",157494437,2380
"93917",157494439,1100
"93918",157494440,2070
"93919",157494442,5
"93920",157494443,5
"93921",157494446,5
"93922",157494448,60
"93923",157494449,5
"93924",157494451,55
"93925",157494452,60
"93926",157494453,40
"93927",157494454,1195
"93928",157494455,1190
"93929",157494456,10
"93930",157494457,1280
"93931",157494458,40
"93932",157494460,565
"93933",157494462,8320
"93934",157494463,80
"93935",157494464,80
"93936",157494465,10335
"93937",157494473,10
"93938",157494474,10405
"93939",157494477,10
"93940",157494480,5
"93941",157494481,1040
"93942",157494483,30
"93943",157494484,35
"93944",157494485,1020
"93945",157494486,30
"93946",157494487,5
"93947",157494488,5
"93948",157494489,5
"93949",157494492,1105
"93950",157494493,1090
"93951",157494494,1085
"93952",157494495,5
"93953",157494499,1135
"93954",157494501,15
"93955",157494503,10
"93956",157494504,5
"93957",157494505,10
"93958",157494507,5
"93959",157494508,2380
"93960",157494509,2360
"93961",157494510,2335
"93962",157494511,5
"93963",157494512,20
"93964",157494513,20
"93965",157494514,2215
"93966",157494515,10
"93967",157494518,10
"93968",157494519,20
"93969",157494520,20
"93970",157494521,20
"93971",157494524,10
"93972",157494525,10
"93973",157494526,10
"93974",157494528,10
"93975",157494536,2220
"93976",157494539,2210
"93977",157494551,10
"93978",157494553,2195
"93979",157494558,10
"93980",157494561,2225
"93981",157494562,25
"93982",157494563,1240
"93983",157494564,1230
"93984",157494567,40
"93985",157494568,1080
"93986",157494569,620
"93987",157494570,240
"93988",157494572,240
"93989",157494578,1090
"93990",157494580,350
"93991",157494584,1145
"93992",157494585,285
"93993",157494588,275
"93994",157494593,10
"93995",157494595,90
"93996",157494598,85
"93997",157494600,1120
"93998",157494601,30
"93999",157494602,2180
"94000",157494603,275
"94001",157494604,2190
"94002",157494606,95
"94003",157494613,10
"94004",157494615,5
"94005",157494617,15
"94006",157494620,10
"94007",157494621,10
"94008",157494622,10
"94009",157494624,35
"94010",157494625,240
"94011",157494626,300
"94012",157494628,35
"94013",157494629,5
"94014",157494630,10
"94015",157494631,5
"94016",157494633,5
"94017",157494634,5
"94018",157494636,15
"94019",157494643,195
"94020",157494644,180
"94021",157494645,200
"94022",157494646,5
"94023",157494647,170
"94024",157494648,255
"94025",157494649,265
"94026",157494673,270
"94027",157494674,270
"94028",157494694,270
"94029",157494695,270
"94030",157494706,10
"94031",157494710,5
"94032",157494712,5
"94033",157494714,140
"94034",157494720,140
"94035",157494725,140
"94036",157494737,5
"94037",157494740,5
"94038",157494742,20
"94039",157494743,75
"94040",157494745,80
"94041",157494746,80
"94042",157494749,80
"94043",157494750,65
"94044",157494751,80
"94045",157494752,15
"94046",157494754,10
"94047",157494755,10
"94048",157494757,170
"94049",157494758,170
"94050",157494760,75
"94051",157494761,270
"94052",157494762,20
"94053",157494763,170
"94054",157494764,35
"94055",157494765,75
"94056",157494766,310
"94057",157494767,145
"94058",157494770,80
"94059",157494777,55
"94060",157494778,340
"94061",157494779,15
"94062",157494783,350
"94063",157494788,350
"94064",157494789,360
"94065",157494813,285
"94066",157494816,410
"94067",157494824,35
"94068",157494825,30
"94069",157494831,10
"94070",157494833,35
"94071",157494834,20
"94072",157494838,10
"94073",157494839,10
"94074",157494840,15
"94075",157494842,15
"94076",157494844,155
"94077",157494845,10
"94078",157494847,155
"94079",157494849,5
"94080",157494850,155
"94081",157494864,260
"94082",157494866,260
"94083",157494867,265
"94084",157494869,255
"94085",157494871,90
"94086",157494874,360
"94087",157494875,90
"94088",157494876,90
"94089",157494879,350
"94090",157494886,120
"94091",157494889,2115
"94092",157494891,65
"94093",157494893,75
"94094",157494894,1980
"94095",157494895,120
"94096",157494896,10
"94097",157494897,5
"94098",157494898,5
"94099",157494899,1860
"94100",157494903,235
"94101",157494904,5
"94102",157494905,1155
"94103",157494908,10
"94104",157494909,5
"94105",157494910,1095
"94106",157494913,1090
"94107",157494917,1030
"94108",157494920,1050
"94109",157494933,10
"94110",157494938,345
"94111",157494939,330
"94112",157494940,300
"94113",157494941,405
"94114",157494942,1265
"94115",157494943,270
"94116",157494957,275
"94117",157495012,270
"94118",157495015,15
"94119",157495016,5
"94120",157495020,5
"94121",157495022,5
"94122",157495030,5
"94123",157495032,5
"94124",157495033,5
"94125",157495035,260
"94126",157495036,260
"94127",157495037,230
"94128",157495041,225
"94129",157495046,220
"94130",157495047,220
"94131",157495048,220
"94132",157495049,245
"94133",157495050,15
"94134",157495051,15
"94135",157495052,235
"94136",157495058,5
"94137",157495062,5
"94138",157495064,35
"94139",157495067,105
"94140",157495068,110
"94141",157495073,40
"94142",157495076,40
"94143",157495077,30
"94144",157495079,15
"94145",157495081,5
"94146",157495083,5
"94147",157495084,45
"94148",157495085,15
"94149",157495086,15
"94150",157495087,5
"94151",157495088,40
"94152",157495089,40
"94153",157495090,85
"94154",157495091,5
"94155",157495094,5
"94156",157495097,5
"94157",157495099,110
"94158",157495100,150
"94159",157495103,35
"94160",157495104,15
"94161",157495105,105
"94162",157495106,80
"94163",157495107,20
"94164",157495108,100
"94165",157495109,150
"94166",157495112,5
"94167",157495130,100
"94168",157495132,100
"94169",157495134,160
"94170",157495135,475
"94171",157495136,5
"94172",157495137,130
"94173",157495138,35
"94174",157495147,5
"94175",157495151,5
"94176",157495152,5
"94177",157495166,5
"94178",157495193,95
"94179",157495195,105
"94180",157495196,105
"94181",157495197,65
"94182",157495198,95
"94183",157495199,150
"94184",157495201,5
"94185",157495202,25
"94186",157495203,5
"94187",157495205,10
"94188",157495206,39130
"94189",157495207,135
"94190",157495208,15
"94191",157495209,15
"94192",157495211,15
"94193",157495212,165
"94194",157495213,5
"94195",157495214,20
"94196",157495215,38210
"94197",157495216,38955
"94198",157495217,39005
"94199",157495218,55
"94200",157495219,5
"94201",157495220,80
"94202",157495221,5
"94203",157495225,5
"94204",157495226,20
"94205",157495227,20
"94206",157495228,50
"94207",157495229,20
"94208",157495230,50
"94209",157495231,55
"94210",157495239,70
"94211",157495240,535
"94212",157495241,105
"94213",157495242,700
"94214",157495243,60
"94215",157495244,125
"94216",157495245,135
"94217",157495246,185
"94218",157495247,5
"94219",157495248,5
"94220",157495249,445
"94221",157495250,60
"94222",157495251,10
"94223",157495252,60
"94224",157495253,285
"94225",157495254,380
"94226",157495255,160
"94227",157495256,130
"94228",157495257,15
"94229",157495258,65
"94230",157495259,30
"94231",157495260,145
"94232",157495261,490
"94233",157495262,10
"94234",157495266,165
"94235",157495267,80
"94236",157495268,50
"94237",157495269,38375
"94238",157495270,28415
"94239",157495271,10
"94240",157495272,15
"94241",157495273,10
"94242",157495275,5
"94243",157495276,935
"94244",157495277,555
"94245",157495278,38065
"94246",157495280,1195
"94247",157495282,1225
"94248",157495284,36990
"94249",157495285,625
"94250",157495286,1195
"94251",157495293,40
"94252",157495294,40
"94253",157495296,5
"94254",157495298,20
"94255",157495299,5
"94256",157495303,40
"94257",157495304,20
"94258",157495305,5
"94259",157495307,5
"94260",157495308,20
"94261",157495334,5110
"94262",157495343,5130
"94263",157495349,3290
"94264",157495350,3295
"94265",157495351,3930
"94266",157495352,5160
"94267",157495355,28890
"94268",157495356,500
"94269",157495357,5765
"94270",157495359,26165
"94271",157495361,26165
"94272",157495362,1325
"94273",157495363,19450
"94274",157495364,32490
"94275",157495365,34395
"94276",157495369,1330
"94277",157495370,1225
"94278",157495375,1495
"94279",157495376,915
"94280",157495377,3850
"94281",157495378,2865
"94282",157495379,3345
"94283",157495380,3335
"94284",157495381,3940
"94285",157495383,3265
"94286",157495384,25
"94287",157495385,20
"94288",157495393,15
"94289",157495394,20
"94290",157495396,15
"94291",157495406,10
"94292",157495408,35235
"94293",157495410,35095
"94294",157495411,5
"94295",157495412,5
"94296",157495418,35165
"94297",157495423,10
"94298",157495424,130
"94299",157495425,200
"94300",157495432,10
"94301",157495433,25
"94302",157495435,490
"94303",157495437,495
"94304",157495438,5
"94305",157495439,60
"94306",157495440,460
"94307",157495441,35235
"94308",157495442,35195
"94309",157495444,34945
"94310",157495445,35390
"94311",157495446,10
"94312",157495453,5
"94313",157495454,5
"94314",157495459,5
"94315",157495462,5
"94316",157495463,5
"94317",157495470,10
"94318",157495471,5
"94319",157495485,10
"94320",157495492,20
"94321",157495493,30
"94322",157495496,25
"94323",157495497,10
"94324",157495501,30
"94325",157495503,30
"94326",157495508,30
"94327",157495512,10
"94328",157495514,30
"94329",157495515,10
"94330",157495521,30
"94331",157495525,30
"94332",157495526,30
"94333",157495527,10
"94334",157495528,30
"94335",157495529,25
"94336",157495530,25
"94337",157495531,5
"94338",157495534,1200
"94339",157495545,1170
"94340",157495552,1160
"94341",157495559,1120
"94342",157495563,1015
"94343",157495569,5
"94344",157495590,5
"94345",157495603,15
"94346",157495605,5
"94347",157495606,140
"94348",157495607,15
"94349",157495625,35
"94350",157495626,15
"94351",157495627,35
"94352",157495628,1300
"94353",157495629,430
"94354",157495631,390
"94355",157495634,405
"94356",157495638,55
"94357",157495639,20
"94358",157495640,185
"94359",157495641,5
"94360",157495642,220
"94361",157495643,410
"94362",157495644,1300
"94363",157495645,1295
"94364",157495646,1305
"94365",157495648,485
"94366",157495650,290
"94367",157495651,595
"94368",157495652,1220
"94369",157495654,660
"94370",157495655,620
"94371",157495663,1300
"94372",157495674,1300
"94373",157495682,1405
"94374",157495683,1395
"94375",157495684,1410
"94376",157495688,930
"94377",157495690,1400
"94378",157495691,1035
"94379",157495692,1755
"94380",157495693,130
"94381",157495698,45
"94382",157495699,65
"94383",157495700,65
"94384",157495701,45
"94385",157495719,300
"94386",157495722,295
"94387",157495723,300
"94388",157495724,290
"94389",157495737,30
"94390",157495738,1195
"94391",157495739,31810
"94392",157495740,30
"94393",157495743,30
"94394",157495744,30
"94395",157495746,1720
"94396",157495747,1740
"94397",157495749,1745
"94398",157495752,190
"94399",157495753,1740
"94400",157495756,5
"94401",157495757,5
"94402",157495759,45
"94403",157495761,45
"94404",157495762,45
"94405",157495768,5
"94406",157495769,5
"94407",157495770,5
"94408",157495771,5
"94409",157495775,5
"94410",157495776,5
"94411",157495778,5
"94412",157495781,5
"94413",157495782,5
"94414",157495784,5
"94415",157495834,65
"94416",157495835,65
"94417",157495836,10
"94418",157495838,220
"94419",157495839,240
"94420",157495844,45
"94421",157495846,45
"94422",157495848,30
"94423",157495849,5
"94424",157495850,45
"94425",157495851,25
"94426",157495853,5
"94427",157495855,5
"94428",157495856,5
"94429",157495881,30
"94430",157495883,30
"94431",157495884,30
"94432",157495904,30
"94433",157495905,30
"94434",157495907,35
"94435",157495912,35530
"94436",157495913,25
"94437",157495919,35
"94438",157495920,40
"94439",157495921,30
