"","edgeuid","hour","total_trips"
"109475",157520681,18,5
"109476",157520681,NA,5
"109477",157520682,15,5
"109478",157520682,18,5
"109479",157520682,NA,5
"109480",157520683,15,5
"109481",157520683,18,5
"109482",157520683,NA,5
"109483",157520685,15,5
"109484",157520685,18,5
"109485",157520685,NA,5
"109486",157520686,9,5
"109487",157520687,9,5
"109488",157520687,15,5
"109489",157520687,18,5
"109490",157520687,NA,5
"109491",157520688,7,5
"109492",157520688,9,15
"109493",157520688,10,30
"109494",157520688,11,10
"109495",157520688,12,55
"109496",157520688,13,30
"109497",157520688,14,25
"109498",157520688,15,15
"109499",157520688,16,25
"109500",157520688,17,25
"109501",157520688,18,25
"109502",157520688,19,5
"109503",157520688,NA,55
"109504",157520689,7,5
"109505",157520689,9,20
"109506",157520689,10,30
"109507",157520689,11,10
"109508",157520689,12,55
"109509",157520689,13,30
"109510",157520689,14,25
"109511",157520689,15,15
"109512",157520689,16,25
"109513",157520689,17,30
"109514",157520689,18,25
"109515",157520689,19,5
"109516",157520689,NA,55
"109517",157520690,15,5
"109518",157520690,18,5
"109519",157520690,NA,5
"109520",157520691,15,5
"109521",157520691,18,5
"109522",157520691,NA,5
"109523",157520693,9,10
"109524",157520693,10,5
"109525",157520693,11,5
"109526",157520693,13,5
"109527",157520693,14,10
"109528",157520693,15,10
"109529",157520693,17,5
"109530",157520693,18,10
"109531",157520693,NA,10
"109532",157520694,7,5
"109533",157520694,9,20
"109534",157520694,10,35
"109535",157520694,11,15
"109536",157520694,12,60
"109537",157520694,13,35
"109538",157520694,14,25
"109539",157520694,15,25
"109540",157520694,16,35
"109541",157520694,17,35
"109542",157520694,18,25
"109543",157520694,19,10
"109544",157520694,NA,55
"109545",157520695,7,5
"109546",157520695,9,20
"109547",157520695,10,35
"109548",157520695,11,15
"109549",157520695,12,60
"109550",157520695,13,35
"109551",157520695,14,25
"109552",157520695,15,25
"109553",157520695,16,30
"109554",157520695,17,40
"109555",157520695,18,25
"109556",157520695,19,10
"109557",157520695,NA,55
"109558",157520696,8,5
"109559",157520696,9,10
"109560",157520696,10,5
"109561",157520696,13,5
"109562",157520696,14,10
"109563",157520696,15,10
"109564",157520696,17,5
"109565",157520696,18,5
"109566",157520696,NA,10
"109567",157520697,8,5
"109568",157520697,9,10
"109569",157520697,10,5
"109570",157520697,13,5
"109571",157520697,14,10
"109572",157520697,15,10
"109573",157520697,17,5
"109574",157520697,18,10
"109575",157520697,NA,10
"109576",157520701,7,5
"109577",157520701,9,20
"109578",157520701,10,35
"109579",157520701,11,15
"109580",157520701,12,60
"109581",157520701,13,35
"109582",157520701,14,25
"109583",157520701,15,35
"109584",157520701,16,30
"109585",157520701,17,40
"109586",157520701,18,25
"109587",157520701,19,10
"109588",157520701,NA,55
"109589",157520709,8,5
"109590",157520709,9,10
"109591",157520709,10,5
"109592",157520709,13,5
"109593",157520709,14,10
"109594",157520709,15,10
"109595",157520709,17,5
"109596",157520709,18,10
"109597",157520709,NA,10
"109598",157520711,8,5
"109599",157520711,9,10
"109600",157520711,10,5
"109601",157520711,13,5
"109602",157520711,14,10
"109603",157520711,15,10
"109604",157520711,17,5
"109605",157520711,18,10
"109606",157520711,NA,10
"109607",157520712,8,5
"109608",157520712,9,10
"109609",157520712,10,5
"109610",157520712,13,5
"109611",157520712,14,10
"109612",157520712,15,10
"109613",157520712,17,5
"109614",157520712,18,10
"109615",157520712,NA,10
"109616",157520714,8,5
"109617",157520714,9,10
"109618",157520714,10,5
"109619",157520714,13,5
"109620",157520714,14,10
"109621",157520714,15,10
"109622",157520714,17,5
"109623",157520714,18,10
"109624",157520714,NA,10
"109625",157520716,16,10
"109626",157520716,17,5
"109627",157520717,6,395
"109628",157520717,7,560
"109629",157520717,8,260
"109630",157520717,9,75
"109631",157520717,10,65
"109632",157520717,11,35
"109633",157520717,12,40
"109634",157520717,13,70
"109635",157520717,14,30
"109636",157520717,15,35
"109637",157520717,16,15
"109638",157520717,17,10
"109639",157520717,18,10
"109640",157520717,19,5
"109641",157520717,NA,350
"109642",157520718,8,5
"109643",157520718,9,10
"109644",157520718,10,5
"109645",157520718,13,5
"109646",157520718,14,10
"109647",157520718,15,10
"109648",157520718,16,10
"109649",157520718,17,10
"109650",157520718,18,10
"109651",157520718,NA,15
"109652",157520720,7,5
"109653",157520720,8,15
"109654",157520720,9,55
"109655",157520720,10,140
"109656",157520720,11,155
"109657",157520720,12,260
"109658",157520720,13,265
"109659",157520720,14,220
"109660",157520720,15,220
"109661",157520720,16,125
"109662",157520720,17,95
"109663",157520720,18,95
"109664",157520720,19,40
"109665",157520720,20,5
"109666",157520720,NA,230
"109667",157520724,7,5
"109668",157520724,8,15
"109669",157520724,9,55
"109670",157520724,10,140
"109671",157520724,11,155
"109672",157520724,12,260
"109673",157520724,13,260
"109674",157520724,14,225
"109675",157520724,15,220
"109676",157520724,16,120
"109677",157520724,17,95
"109678",157520724,18,100
"109679",157520724,19,40
"109680",157520724,20,5
"109681",157520724,NA,220
"109682",157520725,7,5
"109683",157520725,8,15
"109684",157520725,9,60
"109685",157520725,10,135
"109686",157520725,11,155
"109687",157520725,12,265
"109688",157520725,13,260
"109689",157520725,14,225
"109690",157520725,15,225
"109691",157520725,16,120
"109692",157520725,17,95
"109693",157520725,18,100
"109694",157520725,19,40
"109695",157520725,20,5
"109696",157520725,NA,220
"109697",157520727,18,5
"109698",157520727,NA,5
"109699",157520728,18,5
"109700",157520728,NA,5
"109701",157520729,18,5
"109702",157520729,NA,5
"109703",157520730,18,5
"109704",157520730,NA,5
"109705",157520731,18,5
"109706",157520731,NA,5
"109707",157520732,18,5
"109708",157520732,NA,5
"109709",157520733,15,5
"109710",157520733,18,5
"109711",157520733,NA,5
"109712",157520734,15,5
"109713",157520734,18,5
"109714",157520734,NA,5
"109715",157520737,7,5
"109716",157520737,8,15
"109717",157520737,9,60
"109718",157520737,10,135
"109719",157520737,11,155
"109720",157520737,12,260
"109721",157520737,13,260
"109722",157520737,14,235
"109723",157520737,15,220
"109724",157520737,16,120
"109725",157520737,17,95
"109726",157520737,18,100
"109727",157520737,19,40
"109728",157520737,20,5
"109729",157520737,NA,220
"109730",157520738,7,5
"109731",157520738,8,15
"109732",157520738,9,55
"109733",157520738,10,135
"109734",157520738,11,140
"109735",157520738,12,265
"109736",157520738,13,260
"109737",157520738,14,235
"109738",157520738,15,210
"109739",157520738,16,115
"109740",157520738,17,95
"109741",157520738,18,100
"109742",157520738,19,40
"109743",157520738,20,5
"109744",157520738,NA,220
"109745",157520739,7,5
"109746",157520739,8,15
"109747",157520739,9,55
"109748",157520739,10,135
"109749",157520739,11,145
"109750",157520739,12,270
"109751",157520739,13,260
"109752",157520739,14,240
"109753",157520739,15,210
"109754",157520739,16,115
"109755",157520739,17,95
"109756",157520739,18,100
"109757",157520739,19,40
"109758",157520739,20,5
"109759",157520739,NA,220
"109760",157520740,7,5
"109761",157520740,8,15
"109762",157520740,9,55
"109763",157520740,10,135
"109764",157520740,11,150
"109765",157520740,12,270
"109766",157520740,13,265
"109767",157520740,14,245
"109768",157520740,15,210
"109769",157520740,16,115
"109770",157520740,17,95
"109771",157520740,18,100
"109772",157520740,19,40
"109773",157520740,20,5
"109774",157520740,NA,220
"109775",157520743,7,5
"109776",157520743,9,15
"109777",157520743,10,25
"109778",157520743,11,15
"109779",157520743,12,40
"109780",157520743,13,25
"109781",157520743,14,10
"109782",157520743,15,15
"109783",157520743,16,30
"109784",157520743,17,30
"109785",157520743,18,25
"109786",157520743,19,5
"109787",157520743,NA,50
"109788",157520744,7,5
"109789",157520744,9,20
"109790",157520744,10,35
"109791",157520744,11,15
"109792",157520744,12,60
"109793",157520744,13,35
"109794",157520744,14,25
"109795",157520744,15,35
"109796",157520744,16,30
"109797",157520744,17,40
"109798",157520744,18,25
"109799",157520744,19,10
"109800",157520744,NA,55
"109801",157520752,7,5
"109802",157520752,9,20
"109803",157520752,10,35
"109804",157520752,11,15
"109805",157520752,12,60
"109806",157520752,13,40
"109807",157520752,14,25
"109808",157520752,15,35
"109809",157520752,16,30
"109810",157520752,17,40
"109811",157520752,18,25
"109812",157520752,19,10
"109813",157520752,NA,50
"109814",157520755,9,15
"109815",157520755,10,30
"109816",157520755,11,15
"109817",157520755,12,55
"109818",157520755,13,25
"109819",157520755,14,10
"109820",157520755,15,15
"109821",157520755,16,15
"109822",157520755,17,20
"109823",157520755,18,25
"109824",157520755,NA,15
"109825",157520756,7,5
"109826",157520756,8,15
"109827",157520756,9,55
"109828",157520756,10,135
"109829",157520756,11,150
"109830",157520756,12,275
"109831",157520756,13,265
"109832",157520756,14,240
"109833",157520756,15,210
"109834",157520756,16,115
"109835",157520756,17,95
"109836",157520756,18,100
"109837",157520756,19,40
"109838",157520756,20,5
"109839",157520756,NA,220
"109840",157520757,7,5
"109841",157520757,10,15
"109842",157520757,12,20
"109843",157520757,13,10
"109844",157520757,14,15
"109845",157520757,15,10
"109846",157520757,16,15
"109847",157520757,17,5
"109848",157520757,19,5
"109849",157520757,NA,25
"109850",157520758,7,5
"109851",157520758,10,15
"109852",157520758,12,20
"109853",157520758,13,10
"109854",157520758,14,15
"109855",157520758,15,10
"109856",157520758,16,15
"109857",157520758,17,5
"109858",157520758,19,5
"109859",157520758,NA,25
"109860",157520759,7,15
"109861",157520759,8,15
"109862",157520759,9,55
"109863",157520759,10,135
"109864",157520759,11,155
"109865",157520759,12,275
"109866",157520759,13,255
"109867",157520759,14,240
"109868",157520759,15,215
"109869",157520759,16,115
"109870",157520759,17,95
"109871",157520759,18,100
"109872",157520759,19,40
"109873",157520759,20,5
"109874",157520759,NA,220
"109875",157520760,7,5
"109876",157520760,10,15
"109877",157520760,12,20
"109878",157520760,13,10
"109879",157520760,14,20
"109880",157520760,15,10
"109881",157520760,16,15
"109882",157520760,17,5
"109883",157520760,19,5
"109884",157520760,NA,25
"109885",157520763,7,10
"109886",157520763,8,10
"109887",157520763,9,50
"109888",157520763,10,125
"109889",157520763,11,185
"109890",157520763,12,245
"109891",157520763,13,230
"109892",157520763,14,235
"109893",157520763,15,200
"109894",157520763,16,115
"109895",157520763,17,100
"109896",157520763,18,110
"109897",157520763,19,30
"109898",157520763,20,5
"109899",157520763,NA,205
"109900",157520764,7,5
"109901",157520764,8,10
"109902",157520764,9,50
"109903",157520764,10,125
"109904",157520764,11,105
"109905",157520764,12,220
"109906",157520764,13,195
"109907",157520764,14,185
"109908",157520764,15,190
"109909",157520764,16,90
"109910",157520764,17,85
"109911",157520764,18,95
"109912",157520764,19,30
"109913",157520764,20,5
"109914",157520764,NA,165
"109915",157520765,8,10
"109916",157520765,9,40
"109917",157520765,10,100
"109918",157520765,11,95
"109919",157520765,12,160
"109920",157520765,13,145
"109921",157520765,14,165
"109922",157520765,15,155
"109923",157520765,16,75
"109924",157520765,17,65
"109925",157520765,18,95
"109926",157520765,19,20
"109927",157520765,20,5
"109928",157520765,NA,135
"109929",157520769,9,15
"109930",157520769,10,25
"109931",157520769,11,15
"109932",157520769,12,55
"109933",157520769,13,25
"109934",157520769,14,15
"109935",157520769,15,15
"109936",157520769,16,15
"109937",157520769,17,20
"109938",157520769,18,25
"109939",157520769,NA,15
"109940",157520773,7,5
"109941",157520773,8,10
"109942",157520773,9,50
"109943",157520773,10,120
"109944",157520773,11,105
"109945",157520773,12,220
"109946",157520773,13,195
"109947",157520773,14,185
"109948",157520773,15,185
"109949",157520773,16,90
"109950",157520773,17,85
"109951",157520773,18,95
"109952",157520773,19,30
"109953",157520773,20,5
"109954",157520773,NA,165
"109955",157520775,7,5
"109956",157520775,8,10
"109957",157520775,10,5
"109958",157520775,11,15
"109959",157520775,12,5
"109960",157520775,13,20
"109961",157520775,14,30
"109962",157520775,15,30
"109963",157520775,16,15
"109964",157520775,18,10
"109965",157520775,NA,40
"109966",157520776,7,5
"109967",157520776,8,20
"109968",157520776,9,65
"109969",157520776,10,150
"109970",157520776,11,145
"109971",157520776,12,290
"109972",157520776,13,255
"109973",157520776,14,230
"109974",157520776,15,215
"109975",157520776,16,125
"109976",157520776,17,140
"109977",157520776,18,130
"109978",157520776,19,40
"109979",157520776,20,5
"109980",157520776,NA,190
"109981",157520777,7,5
"109982",157520777,8,10
"109983",157520777,9,50
"109984",157520777,10,120
"109985",157520777,11,105
"109986",157520777,12,220
"109987",157520777,13,195
"109988",157520777,14,185
"109989",157520777,15,185
"109990",157520777,16,95
"109991",157520777,17,85
"109992",157520777,18,95
"109993",157520777,19,30
"109994",157520777,20,5
"109995",157520777,NA,165
"109996",157520778,7,5
"109997",157520778,8,15
"109998",157520778,10,5
"109999",157520778,11,15
"110000",157520778,12,5
"110001",157520778,13,20
"110002",157520778,14,30
"110003",157520778,15,30
"110004",157520778,16,15
"110005",157520778,18,10
"110006",157520778,NA,40
"110007",157520779,7,5
"110008",157520779,8,10
"110009",157520779,10,5
"110010",157520779,11,10
"110011",157520779,12,5
"110012",157520779,13,20
"110013",157520779,14,25
"110014",157520779,15,30
"110015",157520779,16,15
"110016",157520779,18,10
"110017",157520779,NA,30
"110018",157520784,7,5
"110019",157520784,8,20
"110020",157520784,9,65
"110021",157520784,10,150
"110022",157520784,11,145
"110023",157520784,12,290
"110024",157520784,13,255
"110025",157520784,14,230
"110026",157520784,15,215
"110027",157520784,16,125
"110028",157520784,17,140
"110029",157520784,18,130
"110030",157520784,19,40
"110031",157520784,20,5
"110032",157520784,NA,190
"110033",157520786,7,5
"110034",157520786,8,20
"110035",157520786,9,65
"110036",157520786,10,150
"110037",157520786,11,145
"110038",157520786,12,285
"110039",157520786,13,260
"110040",157520786,14,225
"110041",157520786,15,215
"110042",157520786,16,125
"110043",157520786,17,145
"110044",157520786,18,130
"110045",157520786,19,40
"110046",157520786,20,5
"110047",157520786,NA,190
"110048",157520789,12,5
"110049",157520789,15,5
"110050",157520789,18,5
"110051",157520789,NA,5
"110052",157520790,12,5
"110053",157520790,15,5
"110054",157520790,18,5
"110055",157520790,NA,5
"110056",157520791,12,5
"110057",157520791,15,5
"110058",157520791,18,5
"110059",157520791,NA,5
"110060",157520794,7,5
"110061",157520794,8,15
"110062",157520794,10,5
"110063",157520794,11,15
"110064",157520794,12,5
"110065",157520794,13,10
"110066",157520794,14,30
"110067",157520794,15,25
"110068",157520794,16,15
"110069",157520794,18,10
"110070",157520794,NA,40
"110071",157520795,18,5
"110072",157520795,NA,5
"110073",157520796,18,5
"110074",157520796,NA,5
"110075",157520797,12,5
"110076",157520797,15,5
"110077",157520798,12,5
"110078",157520798,15,5
"110079",157520799,15,5
"110080",157520799,18,5
"110081",157520799,NA,5
"110082",157520801,12,5
"110083",157520801,15,5
"110084",157520801,18,5
"110085",157520801,NA,5
"110086",157520805,7,5
"110087",157520805,8,15
"110088",157520805,13,5
"110089",157520805,15,5
"110090",157520806,15,5
"110091",157520807,14,5
"110092",157520807,15,5
"110093",157520808,7,5
"110094",157520808,8,15
"110095",157520808,12,5
"110096",157520808,13,5
"110097",157520808,14,5
"110098",157520810,7,5
"110099",157520810,8,15
"110100",157520810,10,5
"110101",157520810,11,20
"110102",157520810,12,5
"110103",157520810,13,10
"110104",157520810,14,35
"110105",157520810,15,30
"110106",157520810,16,20
"110107",157520810,18,10
"110108",157520810,NA,35
"110109",157520812,7,5
"110110",157520812,8,10
"110111",157520812,12,5
"110112",157520812,14,5
"110113",157520813,7,5
"110114",157520813,8,15
"110115",157520813,12,5
"110116",157520813,13,5
"110117",157520813,14,5
"110118",157520814,7,5
"110119",157520814,8,15
"110120",157520814,12,5
"110121",157520814,13,5
